musée de montmartre,museum
musée du quai branly,museum
"institut du monde arabe,musée de la monnaie de paris","library,museum"
eiffel tower,establishment
"hôtel des invalides,basilique du sacré-cœur,musée dorsay,eiffel tower,arc de triomphe","museum,church,museum,establishment,establishment"
"sorbonne,tour montparnasse,musée de montmartre","university,establishment,museum"
"catacombes de paris,la seine","cemetery,political"
"basilique du sacré-cœur,cimetière de montmartre,place de la bastille,musée de lÉrotisme","church,cemetery,route,museum"
"jardin des plantes,jardin du luxembourg","park,park"
"musée dorsay,petit palais","museum,museum"
"hôtel des invalides,eiffel tower,jardin des tuileries","museum,establishment,park"
eiffel tower,establishment
musée dorsay,museum
"eiffel tower,arc de triomphe","establishment,establishment"
"eiffel tower,pont neuf","establishment,establishment"
eiffel tower,establishment
eiffel tower,establishment
arc de triomphe,establishment
eiffel tower,establishment
eiffel tower,establishment
"eiffel tower,la seine","establishment,political"
"place de la concorde,jardin des tuileries,place vendôme,eiffel tower,jeu de paume,arc de triomphe","establishment,park,route,establishment,museum,establishment"
"institut du monde arabe,eiffel tower,arc de triomphe","library,establishment,establishment"
"hôtel des invalides,eiffel tower,arc de triomphe","museum,establishment,establishment"
musée rodin,museum
basilique du sacré-cœur,church
Église st-germain lauxerrois,church
grand palais,museum
"basilique du sacré-cœur,eiffel tower,arc de triomphe","church,establishment,establishment"
"sainte chapelle,panthéon,musée dorsay,institut de france,musée du louvre,place vendôme","church,establishment,museum,establishment,museum,route"
"eiffel tower,arc de triomphe","establishment,establishment"
pont neuf,establishment
"musée de la vie romantique,panthéon,place de la concorde","museum,establishment,establishment"
"eiffel tower,jardin du luxembourg","establishment,park"
mémorial des martyrs de la déportation,establishment
forum des halles,political
"hôtel des invalides,sainte chapelle,basilique du sacré-cœur,musée national du moyen age,petit palais,musée dart naïf max fourny,musée dorsay,place de la bastille,musée picasso,mémorial des martyrs de la déportation,grand palais,dalí espace,place du tertre,arc de triomphe","museum,church,church,museum,museum,museum,museum,route,museum,establishment,museum,art_gallery,route,establishment"
"musée rodin,place de la concorde,conciergerie,place de la madeleine,arc de triomphe","museum,establishment,museum,route,establishment"
sainte chapelle,church
"hôtel des invalides,sainte chapelle,musée de la monnaie de paris,eiffel tower,Église st-germain lauxerrois,arc de triomphe","museum,church,museum,establishment,church,establishment"
"musée du louvre,bibliothèque nationale de france","museum,library"
eiffel tower,establishment
"cimetière du père lachaise,jardin des tuileries","cemetery,park"
basilique du sacré-cœur,church
"eiffel tower,arc de triomphe,arc de triomphe du carrousel","establishment,establishment,establishment"
catacombes de paris,cemetery
"parc de belleville,la seine,palais de tokyo","park,political,museum"
eiffel tower,establishment
eiffel tower,establishment
"sainte chapelle,petit palais,place de la concorde,institut de france,jardin des tuileries,musée dart moderne de la ville de paris,grand palais,tour montparnasse,grande arche de la défense,eiffel tower,musée de montmartre,palais de tokyo,cinémathèque française,arc de triomphe","church,museum,establishment,establishment,park,museum,museum,establishment,establishment,establishment,museum,museum,movie_theater,establishment"
"arc de triomphe,jardin du palais royal","establishment,park"
"panthéon,musée dorsay,eiffel tower,arc de triomphe,jardin du palais royal","establishment,museum,establishment,establishment,park"
"basilique du sacré-cœur,eiffel tower,musée de lÉrotisme,arc de triomphe","church,establishment,museum,establishment"
arc de triomphe,establishment
"musée du louvre,jardin des tuileries","museum,park"
"sainte chapelle,basilique du sacré-cœur,parc du champ de mars,arc de triomphe","church,church,park,establishment"
"parc de la villette,musée dorsay,bibliothèque nationale de france,place de la bastille,jardin des tuileries,musée du louvre,parc de belleville,place vendôme,musée de la chasse et de la nature,jardin du palais royal","park,museum,library,route,park,museum,park,route,museum,park"
"mémorial des martyrs de la déportation,basilique du sacré-cœur,eiffel tower,arc de triomphe du carrousel","establishment,church,establishment,establishment"
"basilique du sacré-cœur,musée rodin","church,museum"
"eiffel tower,centre pompidou,arc de triomphe","establishment,museum,establishment"
"basilique du sacré-cœur,musée dart naïf max fourny,Église st-eustache,bibliothèque nationale de france,tour montparnasse,eiffel tower,musée guimet des arts asiatiques,cinémathèque française,av des champs-Élysées","church,museum,church,library,establishment,establishment,museum,movie_theater,route"
eiffel tower,establishment
la seine,political
"av des champs-Élysées,basilique du sacré-cœur","route,church"
eiffel tower,establishment
musée de montmartre,museum
arc de triomphe,establishment
"institut du monde arabe,place vendôme,eiffel tower,musée dart moderne de la ville de paris","library,route,establishment,museum"
"eiffel tower,place de la concorde","establishment,establishment"
grand palais,museum
"grande arche de la défense,eiffel tower,arc de triomphe,arc de triomphe du carrousel","establishment,establishment,establishment,establishment"
"eiffel tower,arc de triomphe","establishment,establishment"
basilique du sacré-cœur,church
eiffel tower,establishment
parc des buttes-chaumont,park
"eiffel tower,parc du champ de mars","establishment,park"
"musée dorsay,eiffel tower","museum,establishment"
arc de triomphe,establishment
"sainte chapelle,eiffel tower,arc de triomphe","church,establishment,establishment"
"petit palais,arc de triomphe du carrousel,grand palais,eiffel tower,centre pompidou","museum,establishment,museum,establishment,museum"
"place de la bastille,place des vosges,place du tertre,musée carnavalet,centre pompidou","route,park,route,museum,museum"
"basilique du sacré-cœur,petit palais,place de la concorde,musée dart naïf max fourny,eiffel tower,place vendôme,arc de triomphe","church,museum,establishment,museum,establishment,route,establishment"
"Église st-germain des prés,conciergerie","church,museum"
"centre pompidou,jardin du luxembourg","museum,park"
"jardin du luxembourg,eiffel tower,arc de triomphe du carrousel","park,establishment,establishment"
arc de triomphe,establishment
"sainte chapelle,basilique du sacré-cœur,musée rodin,panthéon,petit palais,conciergerie,grand palais,place de la madeleine,eiffel tower,place du tertre,catacombes de paris,arc de triomphe","church,church,museum,establishment,museum,museum,museum,route,establishment,route,cemetery,establishment"
musée de montmartre,museum
eiffel tower,establishment
eiffel tower,establishment
place des vosges,park
place des vosges,park
stade de france,establishment
"parc du champ de mars,musée dorsay,musée de la monnaie de paris,place des vosges,gare montparnasse,centre pompidou,parc de la villette","park,museum,museum,park,transit_station,museum,park"
"hôtel des invalides,place de la concorde,arc de triomphe du carrousel,place de la madeleine,eiffel tower,place vendôme","museum,establishment,establishment,route,establishment,route"
"eiffel tower,arc de triomphe,jardin du palais royal","establishment,establishment,park"
eiffel tower,establishment
"basilique du sacré-cœur,eiffel tower,arc de triomphe","church,establishment,establishment"
"basilique du sacré-cœur,institut de france,hôtel de ville,musée de la monnaie de paris,eiffel tower,musée de lÉrotisme","church,establishment,local_government_office,museum,establishment,museum"
musée grévin,museum
stade de france,establishment
musée du louvre,museum
"jardin des tuileries,sorbonne,jardin des plantes,centre pompidou,jardin du luxembourg","park,university,park,museum,park"
eiffel tower,establishment
"eiffel tower,la seine,place de la concorde","establishment,political,establishment"
"musée rodin,musée national du moyen age,jardin du palais royal,musée des arts et métiers,Église st-eustache,bibliothèque nationale de france,place de la bastille,jardin des tuileries,musée dart moderne de la ville de paris,grand palais,grande arche de la défense,place vendôme,pont neuf,cinémathèque française,jeu de paume,bourse de commerce,arc de triomphe,jardin du luxembourg","museum,museum,park,museum,church,library,route,park,museum,museum,establishment,route,establishment,movie_theater,museum,museum,establishment,park"
"av des champs-Élysées,musée des Égouts de paris,eiffel tower,arc de triomphe","route,museum,establishment,establishment"
basilique du sacré-cœur,church
arc de triomphe,establishment
"musée du louvre,av des champs-Élysées","museum,route"
grand palais,museum
"eiffel tower,arc de triomphe,arc de triomphe du carrousel","establishment,establishment,establishment"
"hôtel des invalides,basilique du sacré-cœur,musée national dhistoire naturelle,eiffel tower,arc de triomphe","museum,church,museum,establishment,establishment"
"Église st-Étienne du mont,pletzl","church,"" political"""
"musée du luxembourg,arc de triomphe,jardin du luxembourg","restaurant,establishment,park"
jardin des tuileries,park
"musée de montmartre,arc de triomphe","museum,establishment"
"basilique du sacré-cœur,musée national du moyen age,musée grévin,conciergerie,Église st-germain des prés,musée dart naïf max fourny,place de la madeleine,eiffel tower,forum des halles,arc de triomphe,gare montparnasse","church,museum,museum,museum,church,museum,route,establishment,political,establishment,transit_station"
petit palais,museum
"place de la bastille,parc du champ de mars","route,park"
arc de triomphe,establishment
musée carnavalet,museum
forum des halles,political
"catacombes de paris,eiffel tower,arc de triomphe","cemetery,establishment,establishment"
jardin du palais royal,park
jardin du luxembourg,park
place de la bastille,route
centre pompidou,museum
"sainte chapelle,basilique du sacré-cœur,musée rodin,panthéon,place de la concorde,place de la bastille,arc de triomphe du carrousel,mémorial des martyrs de la déportation,eiffel tower,Église st-eustache,arc de triomphe","church,church,museum,establishment,establishment,route,establishment,establishment,establishment,church,establishment"
bibliothèque nationale de france,library
arc de triomphe,establishment
"forum des halles,musée du louvre,eiffel tower,jardin des tuileries","political,museum,establishment,park"
arc de triomphe,establishment
"promenade plantée,centre pompidou,jardin du luxembourg","park,museum,park"
eiffel tower,establishment
grand palais,museum
"institut du monde arabe,musée de montmartre","library,museum"
"eiffel tower,arc de triomphe","establishment,establishment"
eiffel tower,establishment
"tour montparnasse,eiffel tower,place de la concorde","establishment,establishment,establishment"
place de la concorde,establishment
"eiffel tower,centre pompidou","establishment,museum"
eiffel tower,establishment
"sainte chapelle,musée dorsay,musée du louvre,eiffel tower,arc de triomphe","church,museum,museum,establishment,establishment"
"place de la bastille,eiffel tower,hôtel de ville,la seine","route,establishment,local_government_office,political"
"grand palais,palais de tokyo,musée national du moyen age,jardin du palais royal","museum,museum,museum,park"
eiffel tower,establishment
"hôtel des invalides,place de la concorde,Église st-germain des prés,eiffel tower,Église st-germain lauxerrois,bateaux mouches,jardin du luxembourg","museum,establishment,church,establishment,church,restaurant,park"
"eiffel tower,place de la concorde","establishment,establishment"
catacombes de paris,cemetery
"musée dorsay,arc de triomphe,arc de triomphe du carrousel","museum,establishment,establishment"
place de la bastille,route
"basilique du sacré-cœur,musée national du moyen age,grande arche de la défense,eiffel tower,place du tertre,cimetière du père lachaise,jardin du luxembourg","church,museum,establishment,establishment,route,cemetery,park"
"catacombes de paris,arc de triomphe","cemetery,establishment"
"la seine,jardin du palais royal","political,park"
eiffel tower,establishment
"Église st-eustache,centre pompidou,arc de triomphe du carrousel","church,museum,establishment"
"place vendôme,institut de france,pont neuf,place de la concorde","route,establishment,establishment,establishment"
eiffel tower,establishment
"catacombes de paris,eiffel tower,arc de triomphe,la seine","cemetery,establishment,establishment,political"
"eiffel tower,arc de triomphe","establishment,establishment"
place des vosges,park
musée du louvre,museum
"musée national du moyen age,arc de triomphe du carrousel,grande arche de la défense,eiffel tower,forum des halles,arc de triomphe","museum,establishment,establishment,establishment,political,establishment"
"basilique du sacré-cœur,place de la concorde,musée dorsay,institut de france,hôtel de ville,eiffel tower,arc de triomphe","church,establishment,museum,establishment,local_government_office,establishment,establishment"
"hôtel des invalides,musée du louvre,place de la concorde,arc de triomphe du carrousel","museum,museum,establishment,establishment"
eiffel tower,establishment
"eiffel tower,arc de triomphe,conciergerie","establishment,establishment,museum"
"place vendôme,eiffel tower,arc de triomphe,conciergerie","route,establishment,establishment,museum"
"musée des Égouts de paris,palais de tokyo","museum,museum"
"centre pompidou,jardin du palais royal","museum,park"
arc de triomphe,establishment
arc de triomphe,establishment
"eiffel tower,arc de triomphe","establishment,establishment"
eiffel tower,establishment
"forum des halles,musée de lorangerie,place de la bastille","political,museum,route"
musée bourdelle,museum
eiffel tower,establishment
musée du louvre,museum
"basilique du sacré-cœur,musée national dhistoire naturelle,musée dart naïf max fourny,arc de triomphe du carrousel,place du tertre","church,museum,museum,establishment,route"
eiffel tower,establishment
eiffel tower,establishment
"hôtel des invalides,sainte chapelle,stade de france,place de la bastille","museum,church,establishment,route"
hôtel des invalides,museum
hôtel des invalides,museum
grand palais,museum
"jardin des tuileries,tour montparnasse,grande arche de la défense,catacombes de paris,av des champs-Élysées,arc de triomphe","park,establishment,establishment,cemetery,route,establishment"
Église st-germain des prés,church
jardin du luxembourg,park
"basilique du sacré-cœur,panthéon,hôtel de ville,musée national eugène delacroix,musée carnavalet,musée du luxembourg,pont neuf,Église st-eustache,fondation cartier pour lart contemporain,sainte chapelle,Église st-germain des prés,musée dart naïf max fourny,Église st-sulpice,catacombes de paris,cimetière du père lachaise,hôtel des invalides,place de la concorde,musée Édith piaf,palais de tokyo,musée de la monnaie de paris,pletzl,jardin du luxembourg","church,establishment,local_government_office,museum,museum,restaurant,establishment,church,museum,church,church,museum,church,cemetery,cemetery,museum,establishment,museum,museum,museum,"" political"",park"
parc du champ de mars,park
"hôtel des invalides,petit palais,place de la concorde,Église st-germain des prés,arc de triomphe du carrousel,grand palais,eiffel tower,pont neuf","museum,museum,establishment,church,establishment,museum,establishment,establishment"
jardin du palais royal,park
"basilique du sacré-cœur,eiffel tower","church,establishment"
"catacombes de paris,eiffel tower,arc de triomphe,place de la concorde","cemetery,establishment,establishment,establishment"
"hôtel des invalides,musée dart naïf max fourny,eiffel tower,arc de triomphe","museum,museum,establishment,establishment"
"institut du monde arabe,assemblée nationale,musée dorsay,institut de france,arc de triomphe du carrousel,jardin des tuileries,grand palais,musée de lassistance publique-hôpitaux de paris,musée des Égouts de paris,eiffel tower,pont neuf,bateaux mouches","library,establishment,museum,establishment,establishment,park,museum,museum,museum,establishment,establishment,restaurant"
"place de la concorde,musée dorsay,place de la madeleine,place des vosges,jardin des plantes,arc de triomphe,jardin du luxembourg","establishment,museum,route,park,park,establishment,park"
"jardin des plantes,basilique du sacré-cœur,eiffel tower,Église st-germain lauxerrois","park,church,establishment,church"
cité de la musique,museum
musée du quai branly,museum
"place de la concorde,arc de triomphe du carrousel,place des vosges,eiffel tower,parc des buttes-chaumont,parc de la villette","establishment,establishment,park,establishment,park,park"
musée de montmartre,museum
"musée des Égouts de paris,eiffel tower","museum,establishment"
catacombes de paris,cemetery
"hôtel des invalides,basilique du sacré-cœur,musée rodin,place de la concorde,musée dorsay,musée du louvre,tour montparnasse,eiffel tower","museum,church,museum,establishment,museum,museum,establishment,establishment"
"jardin des plantes,panthéon","park,establishment"
"musée de montmartre,centre pompidou,arc de triomphe","museum,museum,establishment"
arc de triomphe,establishment
stade de france,establishment
jardin du luxembourg,park
eiffel tower,establishment
"eiffel tower,la seine","establishment,political"
"musée de lorangerie,eiffel tower,place de la concorde,arc de triomphe du carrousel","museum,establishment,establishment,establishment"
"pont neuf,arc de triomphe,la seine","establishment,establishment,political"
"catacombes de paris,place de la concorde","cemetery,establishment"
"musée de montmartre,la seine","museum,political"
assemblée nationale,establishment
"hôtel des invalides,sainte chapelle,conciergerie,sorbonne,arc de triomphe","museum,church,museum,university,establishment"
"av des champs-Élysées,eiffel tower,arc de triomphe","route,establishment,establishment"
"place de la concorde,Église st-germain des prés,institut de france,place des vosges,eiffel tower,place du tertre,arc de triomphe","establishment,church,establishment,park,establishment,route,establishment"
"Église st-germain des prés,jardin des tuileries","church,park"
"basilique du sacré-cœur,place de la concorde,place vendôme,eiffel tower,arc de triomphe","church,establishment,route,establishment,establishment"
"musée du louvre,mémorial des martyrs de la déportation,eiffel tower,jardin des tuileries","museum,establishment,establishment,park"
"av des champs-Élysées,musée de lorangerie,arc de triomphe,place de la concorde","route,museum,establishment,establishment"
"hôtel des invalides,place de la concorde,jardin du luxembourg","museum,establishment,park"
"hôtel des invalides,assemblée nationale,place de la concorde,musée dorsay,place de la madeleine,eiffel tower,place vendôme,gare montparnasse","museum,establishment,establishment,museum,route,establishment,route,transit_station"
"centre pompidou,place de la concorde","museum,establishment"
"institut du monde arabe,grande arche de la défense,centre pompidou,Église st-germain des prés","library,establishment,museum,church"
eiffel tower,establishment
"eiffel tower,arc de triomphe","establishment,establishment"
eiffel tower,establishment
"eiffel tower,pont neuf","establishment,establishment"
"musée rodin,eiffel tower,place de la concorde,jardin du palais royal","museum,establishment,establishment,park"
arc de triomphe,establishment
jardin du luxembourg,park
"bois de boulogne,place de la concorde","park,establishment"
musée du louvre,museum
stade de france,establishment
musée du louvre,museum
"assemblée nationale,basilique du sacré-cœur,place de la concorde,grande arche de la défense,jeu de paume","establishment,church,establishment,establishment,museum"
"grand palais,eiffel tower","museum,establishment"
"eiffel tower,arc de triomphe","establishment,establishment"
eiffel tower,establishment
eiffel tower,establishment
palais de tokyo,museum
"place des vosges,jardin du palais royal,jardin des tuileries","park,park,park"
eiffel tower,establishment
"bois de boulogne,palais de tokyo","park,museum"
"basilique du sacré-cœur,arc de triomphe","church,establishment"
eiffel tower,establishment
"centre pompidou,arc de triomphe,la seine","museum,establishment,political"
"forum des halles,jardin des tuileries,eiffel tower,gare montparnasse","political,park,establishment,transit_station"
arc de triomphe,establishment
place des vosges,park
place de la concorde,establishment
"place de la concorde,palais de tokyo","establishment,museum"
eiffel tower,establishment
"musée rodin,conciergerie,arc de triomphe du carrousel,musée du louvre,eiffel tower","museum,museum,establishment,museum,establishment"
eiffel tower,establishment
place des vosges,park
eiffel tower,establishment
musée de montmartre,museum
"institut du monde arabe,assemblée nationale,panthéon,musée du quai branly,grand palais","library,establishment,establishment,museum,museum"
musée de lÉrotisme,museum
"grand palais,petit palais,arc de triomphe,pont neuf","museum,museum,establishment,establishment"
eiffel tower,establishment
arc de triomphe,establishment
musée du louvre,museum
"assemblée nationale,basilique du sacré-cœur,petit palais,musée dorsay,pont neuf,arc de triomphe","establishment,church,museum,museum,establishment,establishment"
arc de triomphe du carrousel,establishment
arc de triomphe,establishment
jardin des tuileries,park
"grand palais,cimetière de montmartre,eiffel tower,arc de triomphe","museum,cemetery,establishment,establishment"
stade de france,establishment
bateaux mouches,restaurant
"eiffel tower,arc de triomphe","establishment,establishment"
"basilique du sacré-cœur,musée dorsay,arc de triomphe du carrousel,eiffel tower,arc de triomphe","church,museum,establishment,establishment,establishment"
"panthéon,place de la concorde,institut de france,hôtel de ville,place de la bastille,mémorial des martyrs de la déportation,musée de la monnaie de paris,place de la madeleine,viaduc des arts,grande arche de la défense,palais de tokyo,jardin du palais royal","establishment,establishment,establishment,local_government_office,route,establishment,museum,route,establishment,establishment,museum,park"
"parc de belleville,place de la madeleine,musée dorsay","park,route,museum"
musée de la monnaie de paris,museum
"place vendôme,arc de triomphe","route,establishment"
eiffel tower,establishment
eiffel tower,establishment
"eiffel tower,musée du quai branly","establishment,museum"
"Église st-eustache,tour montparnasse,eiffel tower","church,establishment,establishment"
eiffel tower,establishment
"assemblée nationale,basilique du sacré-cœur,sainte chapelle,panthéon,place de la concorde,arc de triomphe du carrousel,Église st-sulpice,grand palais,place de la madeleine,grande arche de la défense,eiffel tower,jeu de paume,arc de triomphe","establishment,church,church,establishment,establishment,establishment,church,museum,route,establishment,establishment,museum,establishment"
"hôtel des invalides,musée de la monnaie de paris","museum,museum"
gare montparnasse,transit_station
"basilique du sacré-cœur,arc de triomphe","church,establishment"
eiffel tower,establishment
"eiffel tower,musée de montmartre","establishment,museum"
jardin des plantes,park
"basilique du sacré-cœur,musée grévin,conciergerie,Église st-germain des prés,place de la bastille,musée du luxembourg,Église st-sulpice,eiffel tower,forum des halles,jardin du luxembourg","church,museum,museum,church,route,restaurant,church,establishment,political,park"
"musée dart naïf max fourny,basilique du sacré-cœur,pont neuf","museum,church,establishment"
"hôtel des invalides,eiffel tower","museum,establishment"
eiffel tower,establishment
"stade de france,jardin du luxembourg","establishment,park"
bois de vincennes,park
"catacombes de paris,panthéon,centre pompidou,jardin du luxembourg","cemetery,establishment,museum,park"
"cimetière du père lachaise,cimetière de montmartre","cemetery,cemetery"
arc de triomphe,establishment
"sainte chapelle,panthéon,cité de la musique,musée du quai branly,place de la madeleine,musée de montmartre,promenade plantée,arc de triomphe,jardin du luxembourg","church,establishment,museum,museum,route,museum,park,establishment,park"
la seine,political
"arc de triomphe,conciergerie","establishment,museum"
eiffel tower,establishment
stade de france,establishment
eiffel tower,establishment
arc de triomphe,establishment
eiffel tower,establishment
eiffel tower,establishment
eiffel tower,establishment
"mémorial des martyrs de la déportation,place des vosges,centre pompidou,la seine","establishment,park,museum,political"
musée du louvre,museum
"musée de la monnaie de paris,maison européenne de la photographie","museum,museum"
"hôtel des invalides,cimetière de montmartre","museum,cemetery"
parc de la villette,park
musée dorsay,museum
"sainte chapelle,eiffel tower,conciergerie","church,establishment,museum"
eiffel tower,establishment
palais de la découverte,museum
"eiffel tower,arc de triomphe","establishment,establishment"
jardin du luxembourg,park
Église st-germain lauxerrois,church
"grande arche de la défense,champs-Élysées","establishment,route"
"basilique du sacré-cœur,eiffel tower,musée de montmartre,place du tertre,dalí espace","church,establishment,museum,route,art_gallery"
cimetière du père lachaise,cemetery
jardin du luxembourg,park
"eiffel tower,arc de triomphe,conciergerie","establishment,establishment,museum"
"sorbonne,grand palais,place des vosges,Église st-germain lauxerrois,pletzl,forum des halles","university,museum,park,church,"" political"",political"
arc de triomphe,establishment
musée dorsay,museum
cimetière de montmartre,cemetery
"assemblée nationale,basilique du sacré-cœur,parc du champ de mars,place de la concorde,musée dart naïf max fourny,musée dorsay,musée du quai branly,mémorial des martyrs de la déportation,place de la madeleine,musée de lorangerie,eiffel tower,musée de montmartre,Église st-eustache,av des champs-Élysées,jeu de paume,bourse de commerce,musée de lÉrotisme,jardin du luxembourg","establishment,church,park,establishment,museum,museum,museum,establishment,route,museum,establishment,museum,church,route,museum,museum,museum,park"
bois de vincennes,park
"champs-Élysées,place de la concorde","route,establishment"
panthéon,establishment
jardin des tuileries,park
stade de france,establishment
"hôtel des invalides,place de la concorde,eiffel tower,jardin du luxembourg","museum,establishment,establishment,park"
musée national du moyen age,museum
"musée dorsay,pont neuf","museum,establishment"
"basilique du sacré-cœur,place de la concorde,mémorial des martyrs de la déportation,eiffel tower,arc de triomphe","church,establishment,establishment,establishment,establishment"
"eiffel tower,arc de triomphe","establishment,establishment"
"eiffel tower,arc de triomphe","establishment,establishment"
"grand palais,panthéon,petit palais","museum,establishment,museum"
eiffel tower,establishment
"tour montparnasse,musée de montmartre,gare montparnasse,arc de triomphe,jardin du luxembourg","establishment,museum,transit_station,establishment,park"
"assemblée nationale,conciergerie,arc de triomphe du carrousel,eiffel tower,jardin du luxembourg","establishment,museum,establishment,establishment,park"
"musée dorsay,hôtel de ville,eiffel tower,Église st-eustache,bourse de commerce","museum,local_government_office,establishment,church,museum"
hôtel des invalides,museum
"eiffel tower,mosquée de paris","establishment,mosque"
"place de la concorde,jardin des tuileries","establishment,park"
arc de triomphe du carrousel,establishment
musée national dhistoire naturelle,museum
"eiffel tower,arc de triomphe,jardin des tuileries","establishment,establishment,park"
stade de france,establishment
musée de montmartre,museum
arc de triomphe,establishment
arc de triomphe,establishment
"eiffel tower,place de la concorde","establishment,establishment"
eiffel tower,establishment
eiffel tower,establishment
eiffel tower,establishment
"basilique du sacré-cœur,eiffel tower,arc de triomphe","church,establishment,establishment"
"basilique du sacré-cœur,eiffel tower,musée de lÉrotisme,arc de triomphe","church,establishment,museum,establishment"
"cité de la musique,bibliothèque nationale de france,centre pompidou","museum,library,museum"
parc de la villette,park
"place de la concorde,cimetière de montmartre,arc de triomphe du carrousel,eiffel tower,arc de triomphe,jardin du luxembourg","establishment,cemetery,establishment,establishment,establishment,park"
"centre pompidou,jardin des tuileries","museum,park"
arc de triomphe,establishment
jardin du luxembourg,park
musée de la monnaie de paris,museum
"basilique du sacré-cœur,eiffel tower,arc de triomphe,jardin du luxembourg","church,establishment,establishment,park"
eiffel tower,establishment
grande arche de la défense,establishment
basilique du sacré-cœur,church
"eiffel tower,arc de triomphe","establishment,establishment"
"place de la concorde,hôtel de ville,arc de triomphe du carrousel,grand palais,eiffel tower,pont neuf,arc de triomphe,champs-Élysées","establishment,local_government_office,establishment,museum,establishment,establishment,establishment,route"
"basilique du sacré-cœur,eiffel tower,jardin des tuileries","church,establishment,park"
"bois de boulogne,place de la concorde,place des vosges,place vendôme,eiffel tower,place du tertre","park,establishment,park,route,establishment,route"
sainte chapelle,church
"hôtel des invalides,basilique du sacré-cœur,Église st-germain des prés,arc de triomphe du carrousel,eiffel tower,arc de triomphe","museum,church,church,establishment,establishment,establishment"
eiffel tower,establishment
"hôtel des invalides,av des champs-Élysées,arc de triomphe,place de la concorde","museum,route,establishment,establishment"
forum des halles,political
stade de france,establishment
"place de la concorde,la seine,arc de triomphe du carrousel,eiffel tower,arc de triomphe","establishment,political,establishment,establishment,establishment"
institut de france,establishment
"bois de vincennes,hôtel de ville","park,local_government_office"
"hôtel des invalides,eiffel tower,Église st-eustache,jeu de paume,parc des buttes-chaumont,arc de triomphe","museum,establishment,church,museum,park,establishment"
eiffel tower,establishment
eiffel tower,establishment
"hôtel des invalides,cité de la musique,eiffel tower,centre pompidou","museum,museum,establishment,museum"
musée du louvre,museum
"eiffel tower,arc de triomphe","establishment,establishment"
"musée de montmartre,place de la concorde","museum,establishment"
assemblée nationale,establishment
"Église st-Étienne du mont,panthéon","church,establishment"
"conciergerie,institut de france,musée du louvre,musée des Égouts de paris,eiffel tower,musée de montmartre,place du tertre,forum des halles","museum,establishment,museum,museum,establishment,museum,route,political"
Église st-eustache,church
eiffel tower,establishment
"grand palais,eiffel tower,petit palais,arc de triomphe","museum,establishment,museum,establishment"
musée de montmartre,museum
musée de montmartre,museum
arc de triomphe,establishment
institut du monde arabe,library
parc de belleville,park
"hôtel des invalides,basilique du sacré-cœur,panthéon,place de la concorde,place de la bastille,musée picasso,grand palais,place des vosges,eiffel tower,pletzl,av des champs-Élysées,arc de triomphe","museum,church,establishment,establishment,route,museum,museum,park,establishment,"" political"",route,establishment"
arc de triomphe du carrousel,establishment
eiffel tower,establishment
stade de france,establishment
"catacombes de paris,jardin du luxembourg","cemetery,park"
musée du louvre,museum
"musée rodin,place vendôme,musée dorsay,gare montparnasse","museum,route,museum,transit_station"
hôtel de ville,local_government_office
mémorial des martyrs de la déportation,establishment
"hôtel des invalides,sainte chapelle,eiffel tower,musée de montmartre,arc de triomphe,centre pompidou,jardin du luxembourg","museum,church,establishment,museum,establishment,museum,park"
"forum des halles,eiffel tower,musée de montmartre","political,establishment,museum"
place de la concorde,establishment
"hôtel des invalides,mémorial des martyrs de la déportation,arc de triomphe du carrousel,eiffel tower,arc de triomphe","museum,establishment,establishment,establishment,establishment"
"institut du monde arabe,bois de vincennes,musée de montmartre,jardin des plantes,parc des buttes-chaumont","library,park,museum,park,park"
"hôtel des invalides,place de la concorde,eiffel tower,jardin des plantes,arc de triomphe","museum,establishment,establishment,park,establishment"
eiffel tower,establishment
"basilique du sacré-cœur,place de la concorde,musée dorsay,eiffel tower,arc de triomphe","church,establishment,museum,establishment,establishment"
bourse de commerce,museum
palais de tokyo,museum
"musée dorsay,place de la concorde","museum,establishment"
eiffel tower,establishment
"parc de belleville,musée de montmartre","park,museum"
eiffel tower,establishment
eiffel tower,establishment
"sainte chapelle,arc de triomphe","church,establishment"
centre pompidou,museum
jardin du luxembourg,park
"hôtel des invalides,assemblée nationale,sainte chapelle,panthéon,conciergerie,place de la concorde,institut de france,place de la bastille,jardin des tuileries,sorbonne,place de la madeleine,grande arche de la défense,eiffel tower,place vendôme,pont neuf,Église st-eustache,Église st-Étienne du mont,arc de triomphe","museum,establishment,church,establishment,museum,establishment,establishment,route,park,university,route,establishment,establishment,route,establishment,church,church,establishment"
stade de france,establishment
"musée dorsay,musée des Égouts de paris","museum,museum"
eiffel tower,establishment
musée dorsay,museum
"grand palais,bourse de commerce","museum,museum"
"eiffel tower,arc de triomphe","establishment,establishment"
eiffel tower,establishment
institut du monde arabe,library
musée du louvre,museum
arc de triomphe,establishment
eiffel tower,establishment
"eiffel tower,musée de montmartre,parc du champ de mars","establishment,museum,park"
eiffel tower,establishment
"basilique du sacré-cœur,eiffel tower,panthéon","church,establishment,establishment"
conciergerie,museum
"basilique du sacré-cœur,cité de la musique,parc de bercy,tour montparnasse,eiffel tower,dalí espace,arc de triomphe,jardin du luxembourg","church,museum,park,establishment,establishment,art_gallery,establishment,park"
musée dorsay,museum
